Country,Country_Code,Pesticide_Type,Year,Unit,Pesticide_Use,Pesticide_Use_scaled
Niger,158,Pesticides (total),2018,kg/ha,0.0,-0.10598994170717095
Niger,158,Pesticides (total),2018,kg/cap,0.0,-0.10598994170717095
Niger,158,Pesticides (total),2018,g/Int$,0.0,-0.10598994170717095
Niger,158,Pesticides (total),2019,t,22.0,-0.10575271812728503
Niger,158,Pesticides (total),2019,kg/ha,0.0,-0.10598994170717095
Niger,158,Pesticides (total),2019,kg/cap,0.0,-0.10598994170717095
Niger,158,Pesticides (total),2019,g/Int$,0.0,-0.10598994170717095
Niger,158,Pesticides (total),2020,t,20.0,-0.10577428390727465
Niger,158,Pesticides (total),2020,kg/ha,0.0,-0.10598994170717095
Niger,158,Pesticides (total),2020,kg/cap,0.0,-0.10598994170717095
Niger,158,Pesticides (total),2020,g/Int$,0.0,-0.10598994170717095
Niger,158,Pesticides (total),2021,t,35.0,-0.10561254055735242
Niger,158,Pesticides (total),2021,kg/ha,0.0,-0.10598994170717095
Niger,158,Pesticides (total),2021,kg/cap,0.0,-0.10598994170717095
Niger,158,Pesticides (total),2021,g/Int$,0.01,-0.10598983387827099
Niger,158,Pesticides (total),2022,t,26.0,-0.10570958656730577
Niger,158,Pesticides (total),2022,kg/ha,0.0,-0.10598994170717095
Niger,158,Pesticides (total),2022,kg/cap,0.0,-0.10598994170717095
Niger,158,Pesticides (total),2022,g/Int$,0.0,-0.10598994170717095
Niger,158,Pesticides (total),2023,t,26.0,-0.10570958656730577
Niger,158,Pesticides (total),2023,kg/ha,0.0,-0.10598994170717095
Niger,158,Pesticides (total),2023,kg/cap,0.0,-0.10598994170717095
Niger,158,Pesticides (total),2023,g/Int$,0.0,-0.10598994170717095
Niger,158,Insecticides,2015,t,41.0,-0.10554784321738353
Niger,158,Insecticides,2016,t,48.0,-0.10547236298741983
Niger,158,Insecticides,2017,t,33.0,-0.10563410633734205
Niger,158,Insecticides,2018,t,18.0,-0.10579584968726428
Niger,158,Insecticides,2019,t,22.0,-0.10575271812728503
Niger,158,Insecticides,2020,t,20.0,-0.10577428390727465
Niger,158,Insecticides,2021,t,35.0,-0.10561254055735242
Niger,158,Insecticides,2022,t,26.0,-0.10570958656730577
Niger,158,Insecticides,2023,t,26.0,-0.10570958656730577
Niger,158,Insecticides – Organo-phosphates,2016,t,46.0,-0.10549392876740946
Niger,158,Insecticides – Organo-phosphates,2017,t,32.0,-0.10564488922733686
Niger,158,Insecticides – Organo-phosphates,2018,t,17.0,-0.1058066325772591
Niger,158,Insecticides – Organo-phosphates,2019,t,22.0,-0.10575271812728503
Niger,158,Insecticides – Organo-phosphates,2020,t,19.0,-0.10578506679726947
Niger,158,Insecticides – Organo-phosphates,2021,t,34.0,-0.10562332344734723
Niger,158,Insecticides – Organo-phosphates,2022,t,23.0,-0.10574193523729021
Niger,158,Insecticides – Pyrethroids,2016,t,1.0,-0.10597915881717614
Niger,158,Insecticides – Pyrethroids,2017,t,0.0,-0.10598994170717095
Niger,158,Insecticides – Pyrethroids,2018,t,0.0,-0.10598994170717095
Niger,158,Insecticides – Pyrethroids,2019,t,0.0,-0.10598994170717095
Niger,158,Insecticides – Pyrethroids,2020,t,0.0,-0.10598994170717095
Niger,158,Insecticides – Pyrethroids,2021,t,0.0,-0.10598994170717095
Niger,158,Insecticides – Pyrethroids,2022,t,2.0,-0.10596837592718132
Niger,158,Insecticides - nes,2016,t,0.0,-0.10598994170717095
Niger,158,Insecticides - nes,2017,t,0.0,-0.10598994170717095
Niger,158,Insecticides - nes,2018,t,0.0,-0.10598994170717095
Niger,158,Insecticides - nes,2019,t,0.0,-0.10598994170717095
Niger,158,Insecticides - nes,2020,t,1.0,-0.10597915881717614
Niger,158,Insecticides - nes,2021,t,0.0,-0.10598994170717095
Niger,158,Insecticides - nes,2022,t,0.0,-0.10598994170717095
Niger,158,Fungicides and Bactericides,2015,t,0.0,-0.10598994170717095
Niger,158,Fungicides and Bactericides,2016,t,0.0,-0.10598994170717095
Niger,158,Fungicides and Bactericides,2017,t,0.0,-0.10598994170717095
Niger,158,Fungicides and Bactericides,2018,t,0.0,-0.10598994170717095
Niger,158,Fungicides and Bactericides,2019,t,0.0,-0.10598994170717095
Niger,158,Fungicides and Bactericides,2020,t,0.0,-0.10598994170717095
Niger,158,Fungicides and Bactericides,2021,t,0.0,-0.10598994170717095
Niger,158,Fungicides and Bactericides,2022,t,0.0,-0.10598994170717095
Niger,158,Fungicides and Bactericides,2023,t,0.0,-0.10598994170717095
Niger,158,Rodenticides,2015,t,0.0,-0.10598994170717095
Niger,158,Rodenticides,2016,t,0.0,-0.10598994170717095
Niger,158,Rodenticides,2017,t,0.0,-0.10598994170717095
Niger,158,Rodenticides,2018,t,0.0,-0.10598994170717095
Niger,158,Rodenticides,2019,t,0.0,-0.10598994170717095
Niger,158,Rodenticides,2020,t,0.0,-0.10598994170717095
Niger,158,Rodenticides,2021,t,0.0,-0.10598994170717095
Niger,158,Rodenticides,2022,t,0.0,-0.10598994170717095
Niger,158,Rodenticides,2023,t,0.0,-0.10598994170717095
Nigeria,159,Pesticides (total),2015,t,31255.0,0.23102928508076773
Nigeria,159,Pesticides (total),2015,kg/ha,0.74,-0.10598196236857478
Nigeria,159,Pesticides (total),2015,kg/cap,0.16,-0.10598821644477177
Nigeria,159,Pesticides (total),2015,g/Int$,0.58,-0.10598368763097396
Nigeria,159,Pesticides (total),2016,t,26751.0,0.18246314854412157
Nigeria,159,Pesticides (total),2016,kg/ha,0.63,-0.10598314848647422
Nigeria,159,Pesticides (total),2016,kg/cap,0.14,-0.10598843210257168
Nigeria,159,Pesticides (total),2016,g/Int$,0.46,-0.10598498157777334
Nigeria,159,Pesticides (total),2017,t,36467.0,0.2872297077337428
Nigeria,159,Pesticides (total),2017,kg/ha,0.86,-0.10598066842177539
Nigeria,159,Pesticides (total),2017,kg/cap,0.18,-0.10598800078697188
Nigeria,159,Pesticides (total),2017,g/Int$,0.62,-0.10598325631537416
Nigeria,159,Pesticides (total),2018,t,47121.0,0.4021106177385004
Nigeria,159,Pesticides (total),2018,kg/ha,1.1,-0.10597808052817664
Nigeria,159,Pesticides (total),2018,kg/cap,0.23,-0.10598746164247215
Nigeria,159,Pesticides (total),2018,g/Int$,0.76,-0.10598174671077489
Nigeria,159,Pesticides (total),2019,t,53954.0,0.4757901050730704
Nigeria,159,Pesticides (total),2019,kg/ha,1.24,-0.10597657092357737
Nigeria,159,Pesticides (total),2019,kg/cap,0.26,-0.10598713815577229
Nigeria,159,Pesticides (total),2019,g/Int$,0.89,-0.10598034493507556
Nigeria,159,Pesticides (total),2020,t,57269.0,0.5115353854058816
Nigeria,159,Pesticides (total),2020,kg/ha,1.31,-0.10597581612127774
Nigeria,159,Pesticides (total),2020,kg/cap,0.27,-0.10598703032687234
Nigeria,159,Pesticides (total),2020,g/Int$,0.92,-0.10598002144837572
Nigeria,159,Pesticides (total),2021,t,57638.0,0.5155142718139684
Nigeria,159,Pesticides (total),2021,kg/ha,1.32,-0.10597570829237779
Nigeria,159,Pesticides (total),2021,kg/cap,0.26,-0.10598713815577229
Nigeria,159,Pesticides (total),2021,g/Int$,0.89,-0.10598034493507556
Nigeria,159,Pesticides (total),2022,t,52552.0,0.46067249330033994
Nigeria,159,Pesticides (total),2022,kg/ha,1.19,-0.10597711006807711
Nigeria,159,Pesticides (total),2022,kg/cap,0.24,-0.10598735381357219
Nigeria,159,Pesticides (total),2022,g/Int$,0.79,-0.10598142322407503
Nigeria,159,Pesticides (total),2023,t,48184.0,0.4135728298029886
Nigeria,159,Pesticides (total),2023,kg/ha,1.09,-0.10597818835707659
Nigeria,159,Pesticides (total),2023,kg/cap,0.21,-0.10598767730027205
Nigeria,159,Pesticides (total),2023,g/Int$,0.72,-0.10598217802637469
Nigeria,159,Insecticides,2015,t,8839.0,-0.010679977043002341
Nigeria,159,Insecticides,2016,t,7497.0,-0.02515061541604389
Nigeria,159,Insecticides,2017,t,10127.0,0.0032083852703192074
Nigeria,159,Insecticides,2018,t,13000.0,0.03418762822542232
Nigeria,159,Insecticides,2019,t,14846.0,0.05409284315585056
Nigeria,159,Insecticides,2020,t,15749.0,0.0638297928211684
Nigeria,159,Insecticides,2021,t,15840.0,0.06481103581069654
Nigeria,159,Insecticides,2022,t,14432.0,0.04962872669799721
Nigeria,159,Insecticides,2023,t,13227.0,0.03663534425424529
Nigeria,159,Herbicides,2015,t,9839.0,0.00010291295181252565
Nigeria,159,Herbicides,2016,t,8580.0,-0.013472745551659391
Nigeria,159,Herbicides,2017,t,11763.0,0.02084919330183633
Nigeria,159,Herbicides,2018,t,15166.0,0.05754336795419132
Nigeria,159,Herbicides,2019,t,17304.0,0.08059718676310551
Nigeria,159,Herbicides,2020,t,18327.0,0.09162808322780111
Nigeria,159,Herbicides,2021,t,18452.0,0.09297594447715297
Nigeria,159,Herbicides,2022,t,16832.0,0.07550766268555288
Nigeria,159,Herbicides,2023,t,15442.0,0.06051944559276022
Nigeria,159,Fungicides and Bactericides,2015,t,10322.0,0.005311048819308106
Nigeria,159,Fungicides and Bactericides,2016,t,8875.0,-0.010291793003189005
Nigeria,159,Fungicides and Bactericides,2017,t,12164.0,0.02517313218975709
Nigeria,159,Fungicides and Bactericides,2018,t,15795.0,0.06432580576092987
Nigeria,159,Fungicides and Bactericides,2019,t,18117.0,0.08936367632888999
Nigeria,159,Fungicides and Bactericides,2020,t,19217.0,0.10122485532318634
Nigeria,159,Fungicides and Bactericides,2021,t,19295.0,0.10206592074278191
Nigeria,159,Fungicides and Bactericides,2022,t,17569.0,0.08345465261173145
Nigeria,159,Fungicides and Bactericides,2023,t,16098.0,0.06759302142935877
Nigeria,159,Plant Growth Regulators,2015,t,1867.0,-0.08585828608685159
Nigeria,159,Plant Growth Regulators,2016,t,1478.0,-0.09005283029483457
Nigeria,159,Plant Growth Regulators,2017,t,1978.0,-0.08466138529742714
Nigeria,159,Plant Growth Regulators,2018,t,2586.0,-0.0781053881805797
Nigeria,159,Plant Growth Regulators,2019,t,2999.0,-0.07365205461272116
Nigeria,159,Plant Growth Regulators,2020,t,3209.0,-0.07138764771381004
Nigeria,159,Plant Growth Regulators,2021,t,3249.0,-0.07095633211401745
Nigeria,159,Plant Growth Regulators,2022,t,2977.0,-0.07388927819260709
Nigeria,159,Plant Growth Regulators,2023,t,2734.0,-0.0765095204613471
Nigeria,159,Rodenticides,2015,t,307.0,-0.10267959447876278
Nigeria,159,Rodenticides,2016,t,252.0,-0.10327265342847759
Nigeria,159,Rodenticides,2017,t,342.0,-0.10230219332894426
Nigeria,159,Rodenticides,2018,t,457.0,-0.10106216097954056
Nigeria,159,Rodenticides,2019,t,558.0,-0.09997308909006425
Nigeria,159,Rodenticides,2020,t,632.0,-0.09917515523044795
Nigeria,159,Rodenticides,2021,t,667.0,-0.09879775408062944
Nigeria,159,Rodenticides,2022,t,622.0,-0.0992829841303961
Nigeria,159,Rodenticides,2023,t,574.0,-0.09980056285014721
Nigeria,159,Other Pesticides nes,2015,t,81.0,-0.10511652761759094
Nigeria,159,Other Pesticides nes,2016,t,69.0,-0.10524592229752872
Nigeria,159,Other Pesticides nes,2017,t,92.0,-0.10499791582764798
Nigeria,159,Other Pesticides nes,2018,t,116.0,-0.10473912646777242
Nigeria,159,Other Pesticides nes,2019,t,130.0,-0.10458816600784501
Nigeria,159,Other Pesticides nes,2020,t,135.0,-0.10453425155787094
Nigeria,159,Other Pesticides nes,2021,t,134.0,-0.10454503444786575
Nigeria,159,Other Pesticides nes,2022,t,121.0,-0.10468521201779835
Nigeria,159,Other Pesticides nes,2023,t,110.0,-0.10480382380774131
Niue,160,Pesticides (total),2015,t,1.0,-0.10597915881717614
Niue,160,Pesticides (total),2015,kg/ha,0.29,-0.10598681466907243
Niue,160,Pesticides (total),2015,kg/cap,0.61,-0.1059833641442741
Niue,160,Pesticides (total),2015,g/Int$,0.46,-0.10598498157777334
Niue,160,Pesticides (total),2016,t,2.0,-0.10596837592718132
Niue,160,Pesticides (total),2016,kg/ha,0.51,-0.10598444243327358
Niue,160,Pesticides (total),2016,kg/cap,1.09,-0.10597818835707659
Niue,160,Pesticides (total),2016,g/Int$,0.8,-0.10598131539517511
Niue,160,Pesticides (total),2017,t,2.0,-0.10596837592718132
Niue,160,Pesticides (total),2017,kg/ha,0.46,-0.10598498157777334
Niue,160,Pesticides (total),2017,kg/cap,0.98,-0.10597937447497603
Niue,160,Pesticides (total),2017,g/Int$,0.71,-0.10598228585527464
Niue,160,Pesticides (total),2018,t,2.0,-0.10596837592718132
Niue,160,Pesticides (total),2018,kg/ha,0.64,-0.10598304065757427
Niue,160,Pesticides (total),2018,kg/cap,1.37,-0.10597516914787804
Niue,160,Pesticides (total),2018,g/Int$,0.98,-0.10597937447497603
Niue,160,Pesticides (total),2019,t,2.0,-0.10596837592718132
Niue,160,Pesticides (total),2019,kg/ha,0.59,-0.105983579802074
Niue,160,Pesticides (total),2019,kg/cap,1.26,-0.10597635526577748
Niue,160,Pesticides (total),2019,g/Int$,0.9,-0.10598023710617561
Niue,160,Pesticides (total),2020,t,2.0,-0.10596837592718132
Niue,160,Pesticides (total),2020,kg/ha,0.53,-0.10598422677547369
Niue,160,Pesticides (total),2020,kg/cap,1.12,-0.10597786487037675
Niue,160,Pesticides (total),2020,g/Int$,0.82,-0.1059810997373752
Niue,160,Pesticides (total),2021,t,2.0,-0.10596837592718132
Niue,160,Pesticides (total),2021,kg/ha,0.63,-0.10598314848647422
Niue,160,Pesticides (total),2021,kg/cap,1.33,-0.10597560046347784
Niue,160,Pesticides (total),2021,g/Int$,0.98,-0.10597937447497603
Niue,160,Pesticides (total),2022,t,2.0,-0.10596837592718132
Niue,160,Pesticides (total),2022,kg/ha,0.46,-0.10598498157777334
Niue,160,Pesticides (total),2022,kg/cap,0.97,-0.10597948230387598
Niue,160,Pesticides (total),2022,g/Int$,0.72,-0.10598217802637469
Niue,160,Pesticides (total),2023,t,2.0,-0.10596837592718132
Niue,160,Pesticides (total),2023,kg/ha,0.44,-0.10598519723557322
Niue,160,Pesticides (total),2023,kg/cap,0.92,-0.10598002144837572
Niue,160,Pesticides (total),2023,g/Int$,0.68,-0.10598260934197447
Niue,160,Insecticides,2015,t,0.0,-0.10598994170717095
Niue,160,Insecticides,2016,t,0.0,-0.10598994170717095
Niue,160,Insecticides,2017,t,0.0,-0.10598994170717095
Niue,160,Insecticides,2018,t,0.0,-0.10598994170717095
Niue,160,Insecticides,2019,t,0.0,-0.10598994170717095
Niue,160,Insecticides,2020,t,0.0,-0.10598994170717095
Niue,160,Insecticides,2021,t,1.0,-0.10597915881717614
Niue,160,Insecticides,2022,t,0.0,-0.10598994170717095
Niue,160,Insecticides,2023,t,0.0,-0.10598994170717095
Niue,160,Herbicides,2015,t,1.0,-0.10597915881717614
Niue,160,Herbicides,2016,t,1.0,-0.10597915881717614
Niue,160,Herbicides,2017,t,1.0,-0.10597915881717614
Niue,160,Herbicides,2018,t,2.0,-0.10596837592718132
Niue,160,Herbicides,2019,t,2.0,-0.10596837592718132
Niue,160,Herbicides,2020,t,1.0,-0.10597915881717614
Niue,160,Herbicides,2021,t,2.0,-0.10596837592718132
Niue,160,Herbicides,2022,t,1.0,-0.10597915881717614
Niue,160,Herbicides,2023,t,1.0,-0.10597915881717614
Niue,160,Fungicides and Bactericides,2015,t,0.0,-0.10598994170717095
Niue,160,Fungicides and Bactericides,2016,t,0.0,-0.10598994170717095
Niue,160,Fungicides and Bactericides,2017,t,0.0,-0.10598994170717095
Niue,160,Fungicides and Bactericides,2018,t,0.0,-0.10598994170717095
Niue,160,Fungicides and Bactericides,2019,t,0.0,-0.10598994170717095
Niue,160,Fungicides and Bactericides,2020,t,0.0,-0.10598994170717095
Niue,160,Fungicides and Bactericides,2021,t,0.0,-0.10598994170717095
Niue,160,Fungicides and Bactericides,2022,t,0.0,-0.10598994170717095
Niue,160,Fungicides and Bactericides,2023,t,0.0,-0.10598994170717095
Niue,160,Plant Growth Regulators,2015,t,0.0,-0.10598994170717095
Niue,160,Plant Growth Regulators,2016,t,0.0,-0.10598994170717095
Niue,160,Plant Growth Regulators,2017,t,0.0,-0.10598994170717095
Niue,160,Plant Growth Regulators,2018,t,0.0,-0.10598994170717095
Niue,160,Plant Growth Regulators,2019,t,0.0,-0.10598994170717095
Niue,160,Plant Growth Regulators,2020,t,0.0,-0.10598994170717095
Niue,160,Plant Growth Regulators,2021,t,0.0,-0.10598994170717095
Niue,160,Plant Growth Regulators,2022,t,0.0,-0.10598994170717095
Niue,160,Plant Growth Regulators,2023,t,0.0,-0.10598994170717095
Niue,160,Rodenticides,2015,t,0.0,-0.10598994170717095
Niue,160,Rodenticides,2016,t,0.0,-0.10598994170717095
Niue,160,Rodenticides,2017,t,0.0,-0.10598994170717095
Niue,160,Rodenticides,2018,t,0.0,-0.10598994170717095
Niue,160,Rodenticides,2019,t,0.0,-0.10598994170717095
Niue,160,Rodenticides,2020,t,0.0,-0.10598994170717095
Niue,160,Rodenticides,2021,t,0.0,-0.10598994170717095
Niue,160,Rodenticides,2022,t,0.0,-0.10598994170717095
Niue,160,Rodenticides,2023,t,0.0,-0.10598994170717095
Niue,160,Other Pesticides nes,2015,t,0.0,-0.10598994170717095
Niue,160,Other Pesticides nes,2016,t,0.0,-0.10598994170717095
Niue,160,Other Pesticides nes,2017,t,0.0,-0.10598994170717095
Niue,160,Other Pesticides nes,2018,t,0.0,-0.10598994170717095
Niue,160,Other Pesticides nes,2019,t,0.0,-0.10598994170717095
Niue,160,Other Pesticides nes,2020,t,0.0,-0.10598994170717095
Niue,160,Other Pesticides nes,2021,t,0.0,-0.10598994170717095
Niue,160,Other Pesticides nes,2022,t,0.0,-0.10598994170717095
Niue,160,Other Pesticides nes,2023,t,0.0,-0.10598994170717095
Norfolk Island,161,Pesticides (total),2015,t,2.0,-0.10596837592718132
Norfolk Island,161,Pesticides (total),2016,t,2.0,-0.10596837592718132
Norfolk Island,161,Pesticides (total),2017,t,2.0,-0.10596837592718132
Norfolk Island,161,Pesticides (total),2018,t,2.0,-0.10596837592718132
Norfolk Island,161,Pesticides (total),2019,t,2.0,-0.10596837592718132
Norfolk Island,161,Pesticides (total),2020,t,2.0,-0.10596837592718132
Norfolk Island,161,Pesticides (total),2021,t,2.0,-0.10596837592718132
Norfolk Island,161,Pesticides (total),2022,t,2.0,-0.10596837592718132
Norfolk Island,161,Pesticides (total),2023,t,2.0,-0.10596837592718132
Norfolk Island,161,Insecticides,2015,t,0.0,-0.10598994170717095
Norfolk Island,161,Insecticides,2016,t,0.0,-0.10598994170717095
Norfolk Island,161,Insecticides,2017,t,0.0,-0.10598994170717095
Norfolk Island,161,Insecticides,2018,t,0.0,-0.10598994170717095
Norfolk Island,161,Insecticides,2019,t,0.0,-0.10598994170717095
Norfolk Island,161,Insecticides,2020,t,0.0,-0.10598994170717095
Norfolk Island,161,Insecticides,2021,t,0.0,-0.10598994170717095
Norfolk Island,161,Insecticides,2022,t,0.0,-0.10598994170717095
Norfolk Island,161,Insecticides,2023,t,0.0,-0.10598994170717095
Norfolk Island,161,Herbicides,2015,t,1.0,-0.10597915881717614
Norfolk Island,161,Herbicides,2016,t,1.0,-0.10597915881717614
Norfolk Island,161,Herbicides,2017,t,1.0,-0.10597915881717614
Norfolk Island,161,Herbicides,2018,t,1.0,-0.10597915881717614
Norfolk Island,161,Herbicides,2019,t,1.0,-0.10597915881717614
Norfolk Island,161,Herbicides,2020,t,1.0,-0.10597915881717614
Norfolk Island,161,Herbicides,2021,t,1.0,-0.10597915881717614
Norfolk Island,161,Herbicides,2022,t,1.0,-0.10597915881717614
Norfolk Island,161,Herbicides,2023,t,1.0,-0.10597915881717614
Norfolk Island,161,Fungicides and Bactericides,2015,t,0.0,-0.10598994170717095
Norfolk Island,161,Fungicides and Bactericides,2016,t,0.0,-0.10598994170717095
Norfolk Island,161,Fungicides and Bactericides,2017,t,0.0,-0.10598994170717095
Norfolk Island,161,Fungicides and Bactericides,2018,t,0.0,-0.10598994170717095
Norfolk Island,161,Fungicides and Bactericides,2019,t,0.0,-0.10598994170717095
Norfolk Island,161,Fungicides and Bactericides,2020,t,0.0,-0.10598994170717095
Norfolk Island,161,Fungicides and Bactericides,2021,t,0.0,-0.10598994170717095
Norfolk Island,161,Fungicides and Bactericides,2022,t,0.0,-0.10598994170717095
Norfolk Island,161,Fungicides and Bactericides,2023,t,0.0,-0.10598994170717095
Norfolk Island,161,Plant Growth Regulators,2015,t,0.0,-0.10598994170717095
Norfolk Island,161,Plant Growth Regulators,2016,t,0.0,-0.10598994170717095
Norfolk Island,161,Plant Growth Regulators,2017,t,0.0,-0.10598994170717095
Norfolk Island,161,Plant Growth Regulators,2018,t,0.0,-0.10598994170717095
Norfolk Island,161,Plant Growth Regulators,2019,t,0.0,-0.10598994170717095
Norfolk Island,161,Plant Growth Regulators,2020,t,0.0,-0.10598994170717095
Norfolk Island,161,Plant Growth Regulators,2021,t,0.0,-0.10598994170717095
Norfolk Island,161,Plant Growth Regulators,2022,t,0.0,-0.10598994170717095
Norfolk Island,161,Plant Growth Regulators,2023,t,0.0,-0.10598994170717095
Norfolk Island,161,Rodenticides,2015,t,0.0,-0.10598994170717095
Norfolk Island,161,Rodenticides,2016,t,0.0,-0.10598994170717095
Norfolk Island,161,Rodenticides,2017,t,0.0,-0.10598994170717095
Norfolk Island,161,Rodenticides,2018,t,0.0,-0.10598994170717095
Norfolk Island,161,Rodenticides,2019,t,0.0,-0.10598994170717095
Norfolk Island,161,Rodenticides,2020,t,0.0,-0.10598994170717095
Norfolk Island,161,Rodenticides,2021,t,0.0,-0.10598994170717095
Norfolk Island,161,Rodenticides,2022,t,0.0,-0.10598994170717095
Norfolk Island,161,Rodenticides,2023,t,0.0,-0.10598994170717095
Norfolk Island,161,Other Pesticides nes,2015,t,0.0,-0.10598994170717095
Norfolk Island,161,Other Pesticides nes,2016,t,0.0,-0.10598994170717095
Norfolk Island,161,Other Pesticides nes,2017,t,0.0,-0.10598994170717095
Norfolk Island,161,Other Pesticides nes,2018,t,0.0,-0.10598994170717095
Norfolk Island,161,Other Pesticides nes,2019,t,0.0,-0.10598994170717095
Norfolk Island,161,Other Pesticides nes,2020,t,0.0,-0.10598994170717095
Norfolk Island,161,Other Pesticides nes,2021,t,0.0,-0.10598994170717095
Norfolk Island,161,Other Pesticides nes,2022,t,0.0,-0.10598994170717095
Norfolk Island,161,Other Pesticides nes,2023,t,0.0,-0.10598994170717095
North Macedonia,154,Pesticides (total),2015,t,98.0,-0.10493321848767909
North Macedonia,154,Pesticides (total),2015,kg/ha,0.22,-0.1059875694713721
North Macedonia,154,Pesticides (total),2015,kg/cap,0.05,-0.10598940256267121
North Macedonia,154,Pesticides (total),2015,g/Int$,0.07,-0.10598918690487132
North Macedonia,154,Pesticides (total),2016,t,98.0,-0.10493321848767909
North Macedonia,154,Pesticides (total),2016,kg/ha,0.21,-0.10598767730027205
North Macedonia,154,Pesticides (total),2016,kg/cap,0.05,-0.10598940256267121
North Macedonia,154,Pesticides (total),2016,g/Int$,0.07,-0.10598918690487132
North Macedonia,154,Pesticides (total),2017,t,98.0,-0.10493321848767909
North Macedonia,154,Pesticides (total),2017,kg/ha,0.21,-0.10598767730027205
North Macedonia,154,Pesticides (total),2017,kg/cap,0.05,-0.10598940256267121
North Macedonia,154,Pesticides (total),2017,g/Int$,0.09,-0.1059889712470714
North Macedonia,154,Pesticides (total),2018,t,98.0,-0.10493321848767909
North Macedonia,154,Pesticides (total),2018,kg/ha,0.21,-0.10598767730027205
North Macedonia,154,Pesticides (total),2018,kg/cap,0.05,-0.10598940256267121
North Macedonia,154,Pesticides (total),2018,g/Int$,0.08,-0.10598907907597137
North Macedonia,154,Pesticides (total),2019,t,98.0,-0.10493321848767909
North Macedonia,154,Pesticides (total),2019,kg/ha,0.21,-0.10598767730027205
North Macedonia,154,Pesticides (total),2019,kg/cap,0.05,-0.10598940256267121
North Macedonia,154,Pesticides (total),2019,g/Int$,0.08,-0.10598907907597137
North Macedonia,154,Pesticides (total),2020,t,98.0,-0.10493321848767909
North Macedonia,154,Pesticides (total),2020,kg/ha,0.21,-0.10598767730027205
North Macedonia,154,Pesticides (total),2020,kg/cap,0.05,-0.10598940256267121
North Macedonia,154,Pesticides (total),2020,g/Int$,0.07,-0.10598918690487132
North Macedonia,154,Pesticides (total),2021,t,98.0,-0.10493321848767909
North Macedonia,154,Pesticides (total),2021,kg/ha,0.21,-0.10598767730027205
North Macedonia,154,Pesticides (total),2021,kg/cap,0.05,-0.10598940256267121
North Macedonia,154,Pesticides (total),2021,g/Int$,0.08,-0.10598907907597137
North Macedonia,154,Pesticides (total),2022,t,98.0,-0.10493321848767909
North Macedonia,154,Pesticides (total),2022,kg/ha,0.21,-0.10598767730027205
North Macedonia,154,Pesticides (total),2022,kg/cap,0.05,-0.10598940256267121
North Macedonia,154,Pesticides (total),2022,g/Int$,0.08,-0.10598907907597137
North Macedonia,154,Pesticides (total),2023,t,98.0,-0.10493321848767909
North Macedonia,154,Pesticides (total),2023,kg/ha,0.21,-0.10598767730027205
North Macedonia,154,Pesticides (total),2023,kg/cap,0.05,-0.10598940256267121
North Macedonia,154,Pesticides (total),2023,g/Int$,0.09,-0.1059889712470714
North Macedonia,154,Insecticides,2015,t,27.0,-0.10569880367731095
North Macedonia,154,Insecticides,2016,t,27.0,-0.10569880367731095
North Macedonia,154,Insecticides,2017,t,27.0,-0.10569880367731095
North Macedonia,154,Insecticides,2018,t,27.0,-0.10569880367731095
North Macedonia,154,Insecticides,2019,t,27.0,-0.10569880367731095
North Macedonia,154,Insecticides,2020,t,27.0,-0.10569880367731095
North Macedonia,154,Insecticides,2021,t,27.0,-0.10569880367731095
North Macedonia,154,Insecticides,2022,t,27.0,-0.10569880367731095
North Macedonia,154,Insecticides,2023,t,27.0,-0.10569880367731095
North Macedonia,154,Herbicides,2015,t,11.0,-0.10587132991722799
North Macedonia,154,Herbicides,2016,t,11.0,-0.10587132991722799
North Macedonia,154,Herbicides,2017,t,11.0,-0.10587132991722799
North Macedonia,154,Herbicides,2018,t,11.0,-0.10587132991722799
North Macedonia,154,Herbicides,2019,t,11.0,-0.10587132991722799
North Macedonia,154,Herbicides,2020,t,11.0,-0.10587132991722799
North Macedonia,154,Herbicides,2021,t,11.0,-0.10587132991722799
North Macedonia,154,Herbicides,2022,t,11.0,-0.10587132991722799
North Macedonia,154,Herbicides,2023,t,11.0,-0.10587132991722799
North Macedonia,154,Fungicides and Bactericides,2015,t,60.0,-0.10534296830748205
North Macedonia,154,Fungicides and Bactericides,2016,t,60.0,-0.10534296830748205
North Macedonia,154,Fungicides and Bactericides,2017,t,60.0,-0.10534296830748205
North Macedonia,154,Fungicides and Bactericides,2018,t,60.0,-0.10534296830748205
North Macedonia,154,Fungicides and Bactericides,2019,t,60.0,-0.10534296830748205
North Macedonia,154,Fungicides and Bactericides,2020,t,60.0,-0.10534296830748205
North Macedonia,154,Fungicides and Bactericides,2021,t,60.0,-0.10534296830748205
North Macedonia,154,Fungicides and Bactericides,2022,t,60.0,-0.10534296830748205
North Macedonia,154,Fungicides and Bactericides,2023,t,60.0,-0.10534296830748205
North Macedonia,154,Other Pesticides nes,2015,t,0.0,-0.10598994170717095
North Macedonia,154,Other Pesticides nes,2016,t,0.0,-0.10598994170717095
North Macedonia,154,Other Pesticides nes,2017,t,0.0,-0.10598994170717095
North Macedonia,154,Other Pesticides nes,2018,t,0.0,-0.10598994170717095
North Macedonia,154,Other Pesticides nes,2019,t,0.0,-0.10598994170717095
North Macedonia,154,Other Pesticides nes,2020,t,0.0,-0.10598994170717095
North Macedonia,154,Other Pesticides nes,2021,t,0.0,-0.10598994170717095
